graph_size,avg_in_degree,avg_out_degree,avg_total_degree,density,number_of_wccs
18281.0,30.617936655544007,30.617936655544007,61.235873311088014,0.0016749418301719916,51.0
18280.0,30.61933807439825,30.61933807439825,61.2386761487965,0.0016751101304446768,51.0
18279.0,30.620466108649268,30.620466108649268,61.240932217298536,0.0016752634921024879,51.0
18278.0,30.62159426633111,30.62159426633111,61.24318853266222,0.0016754168772955685,51.0
18277.5,30.620968864851022,30.620968864851022,61.241937729702045,0.0016754292686038228,51.0
18276.0,30.617914204421098,30.617914204421098,61.235828408842195,0.001675398862075026,51.0
18275.0,30.61920656634747,30.61920656634747,61.23841313269494,0.0016755612655328593,51.0
18274.0,30.620827405056364,30.620827405056364,61.24165481011273,0.0016757416628389627,51.0
18273.0,30.621627537897446,30.621627537897446,61.24325507579489,0.0016758771638516552,51.0
18272.0,30.623139229422065,30.623139229422065,61.24627845884413,0.0016760516244005291,51.0
18271.0,30.620984073121342,30.620984073121342,61.241968146242684,0.0016760254008276595,51.0
18270.5,30.621097050167613,30.621097050167613,61.242194100335226,0.0016760782154507207,51.0
18269.0,30.621599430729653,30.621599430729653,61.243198861459305,0.0016762425788663044,51.0
18268.0,30.621825049266477,30.621825049266477,61.24365009853295,0.001676346693450839,51.0
18267.0,30.620599989051293,30.620599989051293,61.241199978102586,0.00167637139981667,51.0
18266.0,30.613982262126356,30.613982262126356,61.22796452425271,0.0016761008629688668,51.0
18265.0,30.615384615384613,30.615384615384613,61.230769230769226,0.0016762694160854475,51.0
18264.0,30.617006132282086,30.617006132282086,61.23401226456417,0.001676449988078743,51.0
18263.0,30.617094672288232,30.617094672288232,61.234189344576464,0.0016765466363097268,51.0
18262.5,30.616577772055898,30.616577772055898,61.233155544111796,0.0016765634909809706,51.0
18262.0,30.61737509153768,30.61737509153768,61.23475018307536,0.0016766523201003775,51.0
18261.5,30.618117733836492,30.618117733836492,61.236235467672984,0.0016767381644164144,51.0
18259.0,30.618818117092943,30.618818117092943,61.237636234185885,0.001677008331530997,51.0
18258.0,30.618030452404426,30.618030452404426,61.23606090480885,0.0016770570440052817,51.0
18257.0,30.618228624637126,30.618228624637126,61.23645724927425,0.0016771597625239443,51.0
18256.0,30.61670135845749,30.61670135845749,61.23340271691498,0.0016771679736213361,51.0
18255.0,30.617200766913175,30.617200766913175,61.23440153382635,0.001677287211948788,51.0
18254.0,30.61879588035499,30.61879588035499,61.23759176070998,0.0016774664921029416,51.0
18253.0,30.614720867802554,30.614720867802554,61.22944173560511,0.00167733513411147,51.0
18252.5,30.567003089708525,30.567003089708525,61.13400617941705,0.0016747673002139199,51.0
18252.0,30.56779797198619,30.56779797198619,61.13559594397238,0.0016748574128754874,51.0
18251.5,30.565908009867396,30.565908009867396,61.13181601973479,0.0016748004125899817,51.0
18251.0,30.566374134113648,30.566374134113648,61.132748268227296,0.001674872520829491,51.0
18250.5,30.56716911260412,30.56716911260412,61.13433822520824,0.0016749626593457966,51.0
18250.0,30.56793677646517,30.56793677646517,61.13587355293034,0.0016750513107223243,51.0
18249.5,30.56533392269648,30.56533392269648,61.13066784539296,0.001674955235306471,51.0
18245.0,30.569854754727324,30.569854754727324,61.13970950945465,0.0016756114204520567,51.0
18244.0,30.552674852006138,30.552674852006138,61.105349704012276,0.0016747615442638897,51.0
18243.0,30.544729485282026,30.544729485282026,61.08945897056405,0.001674417798776561,51.0
18242.0,30.537715162811097,30.537715162811097,61.07543032562219,0.001674125056894419,51.0
18241.0,30.525492023463627,30.525492023463627,61.050984046927255,0.0016735467118126988,51.0
18240.0,30.527001096491226,30.527001096491226,61.05400219298245,0.0016737212071106546,51.0
18239.0,30.466911563133944,30.466911563133944,60.93382312626789,0.0016705182346273683,51.0
18238.0,30.46822568264064,30.46822568264064,60.93645136528128,0.0016706818929999802,51.0
18237.5,30.407958932997822,30.407958932997822,60.815917865995644,0.0016674234221576065,51.0
18236.0,30.406722965562622,30.406722965562622,60.813445931125244,0.0016674923479880791,51.0
18235.5,30.407438768718194,30.407438768718194,60.81487753743639,0.0016675768760948855,51.0
18234.0,30.40827574860151,30.40827574860151,60.81655149720302,0.001667760420589125,51.0
18233.5,30.408991702780277,30.408991702780277,60.817983405560554,0.0016678449751951333,51.0
18232.0,30.40892387011847,30.40892387011847,60.81784774023694,0.0016679789298512683,51.0
18231.0,30.410482145795623,30.410482145795623,60.820964291591245,0.0016681559048708516,51.0
18230.0,30.411190345584203,30.411190345584203,60.822380691168405,0.0016682862661464809,51.0
18229.0,30.41148719074003,30.41148719074003,60.82297438148006,0.0016683940745413667,51.5
18228.0,30.412991002852756,30.412991002852756,60.82598200570551,0.0016685681133951145,51.5
18227.5,30.413762180753707,30.413762180753707,60.827524361507415,0.001668655747514817,51.5
18226.0,30.408811587841544,30.408811587841544,60.81762317568309,0.001668521897823953,51.5
18225.0,30.409766803840878,30.409766803840878,60.819533607681755,0.0016686658693942536,51.5
18224.0,30.41132572431958,30.41132572431958,60.82265144863916,0.001668842985475475,51.5
18223.0,30.40769906162542,30.40769906162542,60.81539812325084,0.0016687355428397221,51.5
18222.0,30.40903852486006,30.40903852486006,60.81807704972012,0.0016689006379924296,51.5
18221.0,30.41065254376818,30.41065254376818,60.82130508753636,0.0016690808201848617,51.5
18220.5,30.411467802527703,30.411467802527703,60.822935605055406,0.0016691718218803482,51.5
18219.0,30.41182282232834,30.41182282232834,60.82364564465668,0.0016693282919271238,51.5
18218.0,30.408606872324075,30.408606872324075,60.81721374464815,0.0016692433920142765,51.5
18217.0,30.398967996925947,30.398967996925947,60.797935993851894,0.001668805884767564,52.0
18216.0,30.398413482652614,30.398413482652614,60.79682696530523,0.0016688670591629214,52.0
18215.0,30.4,30.4,60.8,0.0016690457889535523,52.0
18214.0,30.398621939167672,30.398621939167672,60.797243878335344,0.001669061765726002,52.0
18213.0,30.399357601713064,30.399357601713064,60.79871520342613,0.001669193806375635,52.0
18212.0,30.400614979134637,30.400614979134637,60.801229958269275,0.0016693545098640733,52.0
18211.5,30.394484358096143,30.394484358096143,60.78896871619229,0.001669064150993272,52.0
18210.0,30.394481054365734,30.394481054365734,60.78896210873147,0.0016692010024913907,52.0
18209.0,30.39593058377725,30.39593058377725,60.7918611675545,0.001669372286015886,52.0
18208.0,30.393837873462214,30.393837873462214,60.78767574692443,0.0016693490346274629,52.0
18207.0,30.394820673367384,30.394820673367384,60.78964134673477,0.0016694947090721403,52.0
18206.0,30.396270460287816,30.396270460287816,60.79254092057563,0.0016696660511006766,52.0
18205.0,30.39656687723153,30.39656687723153,60.79313375446306,0.0016697740539019738,52.0
18204.0,30.390298835420786,30.390298835420786,60.78059767084157,0.0016695214434665048,52.0
18203.0,30.38724386090205,30.38724386090205,60.7744877218041,0.0016694453280354932,52.0
18202.0,30.382952422810682,30.382952422810682,60.765904845621364,0.0016693012704143003,52.0
18201.0,30.381847151255425,30.381847151255425,60.76369430251085,0.0016693322610579905,52.0
18200.0,30.38008241758242,30.38008241758242,60.76016483516484,0.0016693270189341402,52.0
18199.0,30.37963624374966,30.37963624374966,60.75927248749932,0.001669394232539271,52.0
18198.5,30.38045152273952,30.38045152273952,60.76090304547904,0.0016694853483015665,52.0
18198.0,30.381156983108617,30.381156983108617,60.762313966217235,0.0016695704387621893,52.0
18196.0,30.358265552868765,30.358265552868765,60.71653110573753,0.0016684949465715175,52.0
18195.0,30.358642484198953,30.358642484198953,60.717284968397905,0.0016686073696932481,52.0
18194.0,30.359706496647245,30.359706496647245,60.71941299329449,0.001668757571409182,52.0
18193.0,30.359286538778655,30.359286538778655,60.71857307755731,0.0016688262169513332,52.0
18192.0,30.35834432717678,30.35834432717678,60.71668865435356,0.0016688661605836282,52.0
18191.0,30.358996206915506,30.358996206915506,60.71799241383101,0.001668993744195465,52.0
18190.0,30.359180868609126,30.359180868609126,60.71836173721825,0.001669095654989781,52.0
18189.0,30.359530485458244,30.359530485458244,60.71906097091649,0.0016692066464404137,52.0
18188.0,30.35971519683308,30.35971519683308,60.71943039366616,0.0016693085828796985,52.0
18187.0,30.36086215428603,30.36086215428603,60.72172430857206,0.001669463441894096,52.0
18186.0,30.361569339052018,30.361569339052018,60.723138678104036,0.001669594134674293,52.0
18185.0,30.362908990926588,30.362908990926588,60.725817981853176,0.001669759623346161,52.0
18184.0,30.363753849538057,30.363753849538057,60.727507699076114,0.0016698979183598997,52.0
18183.0,30.365011274267175,30.365011274267175,60.73002254853435,0.0016700589194954996,52.0
18182.0,30.364178858211417,30.364178858211417,60.728357716422835,0.0016701049919262646,52.0
18181.0,30.36560145206534,30.36560145206534,60.73120290413068,0.0016702751073743314,52.0
18180.0,30.36471397139714,30.36471397139714,60.72942794279428,0.001670318167742843,52.0
18179.0,30.364128939985697,30.364128939985697,60.728257879971395,0.0016703778710521343,52.0
18178.0,30.36395643085048,30.36395643085048,60.72791286170096,0.001670460275669829,52.0
18177.0,30.359547780161744,30.359547780161744,60.71909556032349,0.0016703096269895324,52.0
18176.0,30.354918573943664,30.354918573943664,60.70983714788733,0.0016701468266268867,52.0
18175.0,30.35169188445667,30.35169188445667,60.70338376891334,0.0016700611799524965,52.0
18174.0,30.351463629360623,30.351463629360623,60.702927258721246,0.0016701405177659509,52.0
18173.0,30.34939195509822,30.34939195509822,60.69878391019644,0.0016701184214780005,52.0
18172.0,30.350099053488883,30.350099053488883,60.700198106977766,0.0016702492462434034,52.0
18171.0,30.349678058444773,30.349678058444773,60.69935611688955,0.001670317999914407,52.0
18170.0,30.35038525041277,30.35038525041277,60.70077050082554,0.0016704488552156294,52.0
18169.0,30.351147559029116,30.351147559029116,60.70229511805823,0.0016705827586431703,52.0
18168.0,30.352597974460593,30.352597974460593,60.70519594892119,0.001670754553556481,52.0
18167.0,30.353993504706335,30.353993504706335,60.70798700941267,0.0016709233460699294,52.0
18166.0,30.3540680391941,30.3540680391941,60.7081360783882,0.0016710194351331736,52.0
18165.0,30.35177539223782,30.35177539223782,60.70355078447564,0.0016709852120809195,52.0
18164.0,30.35336379652059,30.35336379652059,60.70672759304118,0.0016711646642361168,52.0
18163.0,30.3530529097616,30.3530529097616,60.7061058195232,0.001671239561158551,52.0
18162.0,30.354531439268804,30.354531439268804,60.70906287853761,0.0016714129970413967,52.0
18161.0,30.35595506855349,30.35595506855349,60.71191013710698,0.0016715834288851042,52.0
18160.0,30.356167400881056,30.356167400881056,60.71233480176211,0.001671687174452396,52.0
18159.0,30.357784018943775,30.357784018943775,60.71556803788755,0.001671868268473608,52.0
18158.0,30.358795021478137,30.358795021478137,60.717590042956274,0.0016720160280595988,52.0
18157.0,30.354656606267554,30.354656606267554,60.70931321253511,0.0016718801832048664,52.5
18156.0,30.347736285525446,30.347736285525446,60.69547257105089,0.0016715910925654337,52.5
18155.0,30.34855411732305,30.34855411732305,60.6971082346461,0.0016717282206303323,52.5
18154.0,30.346590283133196,30.346590283133196,60.69318056626639,0.0016717121292972618,52.5
18153.0,30.34798655869553,30.34798655869553,60.69597311739106,0.0016718811458073784,52.5
18152.0,30.349300352578226,30.349300352578226,60.69860070515645,0.0016720456367460873,52.5
18151.0,30.34998071731585,30.34998071731585,60.6999614346317,0.0016721752461331047,52.5
18150.0,30.344380165289255,30.344380165289255,60.68876033057851,0.0016719587947153704,52.5
18149.0,30.345446030084304,30.345446030084304,60.69089206016861,0.0016721096556140788,52.5
18148.0,30.344914040114617,30.344914040114617,60.68982808022923,0.001672172482510311,52.5
18147.0,30.34570452416377,30.34570452416377,60.69140904832754,0.0016723081959750786,52.5
18146.0,30.343188581505565,30.343188581505565,60.68637716301113,0.0016722617019292126,52.5
18145.0,30.34351060898319,30.34351060898319,60.68702121796638,0.0016723716164563046,52.5
18144.0,30.34187610229277,30.34187610229277,60.68375220458554,0.0016723737034830388,53.0
18143.0,30.343383122967538,30.343383122967538,60.686766245935075,0.001672548953972414,53.0
18142.0,30.33973652298534,30.33973652298534,60.67947304597068,0.0016724401368714702,53.0
18141.0,30.340940411223194,30.340940411223194,60.68188082244639,0.0016725986996264167,53.0
18140.0,30.342337375964718,30.342337375964718,60.684674751929435,0.0016727679241394077,53.0
18139.0,30.32901482992447,30.32901482992447,60.65802965984894,0.001672125638434473,53.0
18138.0,30.32944646598302,30.32944646598302,60.65889293196604,0.0016722416312500974,53.0
18137.0,30.328885703258532,30.328885703258532,60.657771406517064,0.0016723029170301353,53.0
18136.0,30.3241067490075,30.3241067490075,60.648213498015,0.0016721316100913979,53.0
18135.0,30.32398676592225,30.32398676592225,60.6479735318445,0.0016722172033705883,53.0
18134.0,30.325410830484174,30.325410830484174,60.65082166096835,0.0016723879573420932,53.0
18133.0,30.32702807036894,30.32702807036894,60.65405614073788,0.0016725693839824037,53.0
18132.0,30.326163688506508,30.326163688506508,60.652327377013016,0.0016726139588829356,53.5
18131.0,30.324775246814845,30.324775246814845,60.64955049362969,0.0016726296330289493,53.5
18130.0,30.32388306674021,30.32388306674021,60.64776613348042,0.001672672682814287,53.5
18129.0,30.32536267858128,30.32536267858128,60.65072535716256,0.0016728465731785788,53.5
18128.0,30.31291372462489,30.31291372462489,60.62582744924978,0.0016722520949205544,53.5
18127.0,30.31389639763888,30.31389639763888,60.62779279527776,0.0016723985654661195,53.5
18126.5,30.314686028458556,30.314686028458556,60.62937205691711,0.0016724887409700817,53.5
18126.0,30.31522747054784,30.31522747054784,60.63045494109568,0.0016725652324981344,53.5
18124.0,30.310389538733173,30.310389538733173,60.620779077466345,0.001672481903588433,53.5
18123.0,30.310903272085195,30.310903272085195,60.62180654417039,0.0016726025423289478,53.5
18122.0,30.307112901445755,30.307112901445755,60.61422580289151,0.0016724856741595804,53.5
18121.0,30.301970089950885,30.301970089950885,60.60394017990177,0.0016722941550745521,53.5
18120.0,30.3033940397351,30.3033940397351,60.6067880794702,0.001672465038894812,53.5
18119.0,30.303383188917714,30.303383188917714,60.60676637783543,0.0016725567495815053,53.5
18118.5,30.299105691597298,30.299105691597298,60.598211383194595,0.0016723663441823473,53.5
18118.0,30.29965744001323,30.29965744001323,60.59931488002646,0.001672442491274112,53.5
18117.5,30.299574451373346,30.299574451373346,60.59914890274669,0.0016724836074654276,53.5
18117.0,30.29949145357104,30.29949145357104,60.59898290714208,0.0016725247276906372,53.5
18116.5,30.30007091762169,30.30007091762169,60.60014183524338,0.0016726024262901308,53.5
18113.0,30.29840446088445,30.29840446088445,60.5968089217689,0.0016728359353403517,53.5
18112.0,30.295273851590107,30.295273851590107,60.59054770318021,0.001672755444292977,53.5
18111.0,30.293164375241567,30.293164375241567,60.58632875048313,0.001672731329389374,53.5
18110.0,30.294146880176697,30.294146880176697,60.588293760353395,0.0016728779546179634,53.5
18109.0,30.286349329062897,30.286349329062897,60.572698658125795,0.00167253972437944,53.5
18108.0,30.28791142036669,30.28791142036669,60.57582284073338,0.0016727183641888047,53.5
18107.0,30.28337107196112,30.28337107196112,60.56674214392224,0.0016725599840915232,53.5
18106.0,30.276096321661328,30.276096321661328,60.552192643322655,0.0016722505562917055,53.5
18105.0,30.273985086992543,30.273985086992543,60.547970173985085,0.0016722263083844755,53.5
18104.0,30.275104949182502,30.275104949182502,60.550209898365004,0.0016723805418539747,53.5
18103.0,30.27600397724134,30.27600397724134,60.55200795448268,0.001672522592931242,53.5
18102.0,30.274665782786435,30.274665782786435,60.54933156557287,0.0016725410630786383,53.5
18101.0,30.273576045522347,30.273576045522347,60.547152091044694,0.001672573262183555,53.5
18100.5,30.274392922951357,30.274392922951357,60.548785845902714,0.0016726650561593227,53.5
18099.0,30.274545555003037,30.274545555003037,60.549091110006074,0.001672811667311473,53.5
18098.0,30.276107857221792,30.276107857221792,60.552215714443584,0.0016729904325148805,53.5
18097.0,30.27264187434381,30.27264187434381,60.54528374868762,0.0016728913502621471,53.5
18096.0,30.272214854111404,30.272214854111404,60.54442970822281,0.0016729602019403926,53.5
18095.0,30.261260016579165,30.261260016579165,60.52252003315833,0.0016724472209892322,53.5
18094.0,30.262739029512545,30.262739029512545,60.52547805902509,0.0016726214021728042,53.5
18093.0,30.263610236002876,30.263610236002876,60.52722047200575,0.0016727620072962014,53.5
18092.0,30.259506964404157,30.259506964404157,60.51901392880831,0.001672627658194912,53.5
18091.0,30.259493670886073,30.259493670886073,60.518987341772146,0.0016727193847919334,53.5
18090.0,30.25945273631841,30.25945273631841,60.51890547263682,0.001672809593472188,53.5
18089.0,30.250069102769636,30.250069102769636,60.50013820553927,0.001672383298472448,53.5
18088.0,30.20328394515701,30.20328394515701,60.40656789031402,0.0016698890885805833,53.5
18087.0,30.20166417869188,30.20166417869188,60.40332835738376,0.001669891859929884,53.5
18086.0,30.19946367355966,30.19946367355966,60.39892734711932,0.0016698625199645927,53.5
18085.5,30.200115116756542,30.200115116756542,60.400230233513085,0.0016699452680813782,53.5
18085.0,30.200766631999787,30.200766631999787,60.401533263999575,0.0016700280293344017,53.5
18084.5,30.201307618184273,30.201307618184273,60.40261523636855,0.0016701046870847014,53.5
18084.0,30.20187631601417,30.20187631601417,60.40375263202834,0.0016701828859533527,53.5
18081.0,30.192467230794758,30.192467230794758,60.384934461589516,0.0016699373468359931,53.5
18080.0,30.192948008849555,30.192948008849555,60.38589601769911,0.0016700563089136321,53.5
18079.0,30.192709773770673,30.192709773770673,60.385419547541346,0.0016701355113270646,53.5
18078.0,30.192997012943913,30.192997012943913,60.385994025887825,0.0016702437911679984,53.5
18077.0,30.194528959451237,30.194528959451237,60.38905791890247,0.0016704209426560764,53.5
18076.5,30.195291543956266,30.195291543956266,60.39058308791253,0.0016705099137194726,53.5
18076.0,30.1950860247362,30.1950860247362,60.3901720494724,0.0016705453312926086,53.5
18074.0,30.184436206705765,30.184436206705765,60.36887241341153,0.0016701397779397868,53.5
18073.0,30.185857356277317,30.185857356277317,60.371714712554635,0.0016703108320206574,53.5
18072.0,30.180527888446214,30.180527888446214,60.36105577689243,0.0016701083442225784,53.5
18071.0,30.176166233191303,30.176166233191303,60.352332466382606,0.0016699593930930437,53.5
18070.0,30.177614831211955,30.177614831211955,60.35522966242391,0.0016701319846816067,53.5
18069.0,30.17646244949914,30.17646244949914,60.35292489899828,0.0016701606403309243,53.5
18068.5,30.173301804377587,30.173301804377587,60.346603608755174,0.0016700313247565266,53.5
18067.0,30.172441467869596,30.172441467869596,60.34488293573919,0.0016701229640135944,53.5
18066.0,30.173724122661355,30.173724122661355,60.34744824532271,0.0016702864169754416,53.5
18065.0,30.174896208137284,30.174896208137284,60.34979241627457,0.001670443767058087,53.5
18064.0,30.166768157661647,30.166768157661647,60.33353631532329,0.0016700862623961494,53.5
18063.0,30.163843215412722,30.163843215412722,60.327686430825445,0.0016700167874771743,53.5
18062.0,30.163796921714095,30.163796921714095,60.32759384342819,0.0016701066896469795,53.5
18061.5,30.1645870441851,30.1645870441851,60.3291740883702,0.0016701972551432052,53.5
18061.0,30.165294197677422,30.165294197677422,60.330588395354845,0.0016702832363408712,54.0
18060.5,30.164700139270245,30.164700139270245,60.32940027854049,0.0016702971696961903,54.0
18060.0,30.164908983282118,30.164908983282118,60.329817966564235,0.0016703555694792525,54.0
18059.5,30.162514981732052,30.162514981732052,60.325029963464104,0.0016702698216791085,54.0
18059.0,30.161477604683363,30.161477604683363,60.322955209366725,0.0016702592028186363,54.0
18058.5,30.15963701108778,30.15963701108778,60.31927402217556,0.0016702040931093434,54.0
18058.0,30.16045490418838,30.16045490418838,60.32090980837676,0.001670296237400868,54.0
18057.5,30.16124519167142,30.16124519167142,60.32249038334284,0.001670386862673504,54.0
18057.0,30.161980171187196,30.161980171187196,60.32396034237439,0.0016704744340036042,54.0
18056.5,30.162742931433073,30.162742931433073,60.325485862866145,0.0016705635541355195,54.0
18056.0,30.161622119685624,30.161622119685624,60.32324423937125,0.0016705483253421165,54.0
18055.5,30.16241264698059,30.16241264698059,60.32482529396118,0.0016706389979552314,54.0
18055.0,30.161430212232922,30.161430212232922,60.322860424465844,0.001670631439244724,54.0
18054.5,30.16144506429916,30.16144506429916,60.32289012859832,0.0016706791432903113,54.0
18054.0,30.160434760081685,30.160434760081685,60.32086952016337,0.0016706700415240047,54.0
18053.5,30.161253105317883,30.161253105317883,60.322506210635765,0.0016707622826556225,54.0
18044.0,30.158695411217025,30.158695411217025,60.31739082243405,0.0016714900743344803,54.0
18043.0,30.157207781411074,30.157207781411074,60.31441556282215,0.0016715002650155787,54.0
18042.0,30.156218822746922,30.156218822746922,60.312437645493844,0.0016715380978186865,54.5
18041.0,30.148605953106813,30.148605953106813,60.297211906213626,0.0016712087557154553,54.5
18040.0,30.149972283813746,30.149972283813746,60.29994456762749,0.0016713771430685595,54.5
18039.5,30.150769523263776,30.150769523263776,60.30153904652755,0.001671467075246338,54.5
18038.0,30.143752078944452,30.143752078944452,60.287504157888904,0.001671217612626515,54.5
18037.0,30.144868880634252,30.144868880634252,60.289737761268505,0.0016713721934261618,54.5
18036.5,30.14541008476047,30.14541008476047,60.29082016952094,0.0016714491190661207,54.5
18036.0,30.14051747033433,30.14051747033433,60.28103494066866,0.0016712247435692782,54.5
18035.5,30.141335747267355,30.141335747267355,60.28267149453471,0.001671317034329197,54.5
18033.0,30.11836632839794,30.11836632839794,60.23673265679588,0.001670273199223488,54.5
18032.0,30.118178793256433,30.118178793256433,60.23635758651287,0.0016703554319370214,54.5
18031.0,30.119793688647327,30.119793688647327,60.239587377294654,0.0016705376421878718,54.5
18030.0,30.11699944536883,30.11699944536883,60.23399889073766,0.001670475314513774,54.5
18029.0,30.117976593266405,30.117976593266405,60.23595318653281,0.001670622176240648,54.5
18028.0,30.11934213445751,30.11934213445751,60.23868426891502,0.0016707905993486164,54.5
18027.0,30.12065235480113,30.12065235480113,60.24130470960226,0.00167095597219578,54.5
18026.5,30.1212768403025,30.1212768403025,60.242553680605,0.0016710375740099427,54.5
18025.0,30.120221914008322,30.120221914008322,60.240443828016645,0.00167111750521573,54.5
18024.0,30.121310474922325,30.121310474922325,60.24262094984465,0.001671270625030368,54.5
18023.0,30.12201076402375,30.12201076402375,60.2440215280475,0.0016714022175132476,54.5
18022.0,30.121989790256354,30.121989790256354,60.24397958051271,0.0016714938011351398,54.5
18021.0,30.123522557016813,30.123522557016813,60.247045114033625,0.0016716716180364493,54.5
18020.0,30.122613762486125,30.122613762486125,60.24522752497225,0.0016717139554074103,54.5
18019.0,30.124035740052165,30.124035740052165,60.24807148010433,0.0016718856554585508,54.5
18018.0,30.125402375402373,30.125402375402373,60.25080475080475,0.0016720543029029459,54.5
18017.0,30.12207914747183,30.12207914747183,60.24415829494366,0.001671962652501767,54.5
18016.0,30.12039298401421,30.12039298401421,60.24078596802842,0.0016719618642250464,54.5
18015.0,30.121620871495974,30.121620871495974,60.24324174299195,0.0016721228417617396,54.5
18014.0,30.121544354391027,30.121544354391027,60.243088708782054,0.0016722114225498823,54.5
18013.0,30.123105534891465,30.123105534891465,60.24621106978293,0.00167239093575902,54.5
18012.0,30.123001332445035,30.123001332445035,60.24600266489007,0.0016724780041333094,54.5
18011.0,30.116317805785354,30.116317805785354,60.23263561157071,0.0016721997671174543,54.5
18010.0,30.115963353692393,30.115963353692393,60.23192670738479,0.0016722729387357652,54.5
18009.0,30.112193903048475,30.112193903048475,60.22438780609695,0.0016721564806224166,54.5
18008.0,30.11261661483785,30.11261661483785,60.2252332296757,0.001672272816951066,54.5
18007.5,30.113413927124988,30.113413927124988,60.226827854249976,0.0016723629197808888,54.5
18007.0,30.11421132797286,30.11421132797286,60.22842265594572,0.0016724530375380312,54.5
18006.5,30.11262059190331,30.11262059190331,60.22524118380662,0.0016724105205094641,54.5
18004.5,30.113316084962698,30.113316084962698,60.226632169925395,0.001672637386435177,54.5
18004.0,30.11266375533727,30.11266375533727,60.22532751067454,0.0016726482236083134,54.5
18003.5,30.113233439673664,30.113233439673664,60.22646687934733,0.0016727269478786205,54.5
18003.0,30.11402539718203,30.11402539718203,60.22805079436406,0.0016728180294056226,54.5
18002.5,30.114817442685673,30.114817442685673,60.22963488537135,0.001672909125942255,54.5
18002.0,30.111748250570063,30.111748250570063,60.223496501140126,0.0016727856955633309,54.5
18001.5,30.11034556926764,30.11034556926764,60.22069113853528,0.0016727548508349284,54.5
17997.0,30.11604711896427,30.11604711896427,60.23209423792854,0.0016734856145234648,54.5
17996.0,30.116442542787286,30.116442542787286,60.23288508557457,0.0016736005858731472,54.5
17995.0,30.11697693803834,30.11697693803834,60.23395387607668,0.0016737232932109783,54.5
17994.0,30.116733355562964,30.116733355562964,60.23346671112593,0.0016738027763887604,54.5
17993.0,30.116489746012338,30.116489746012338,60.232979492024675,0.001673882266897084,54.5
17992.0,30.117274344152957,30.117274344152957,60.234548688305914,0.0016740189174672313,54.5
17991.0,30.118587071313435,30.118587071313435,60.23717414262687,0.0016741849400396572,54.5
17990.0,30.102140077821012,30.102140077821012,60.204280155642024,0.0016733637266007568,54.5
17989.0,30.099421868919897,30.099421868919897,60.198843737839795,0.0016733056409228317,55.0
17988.0,30.100872804091615,30.100872804091615,60.20174560818323,0.0016734793353028084,55.0
17987.0,30.102462889864903,30.102462889864903,60.204925779729805,0.0016736607856035195,55.0
17986.0,30.10333036806405,30.10333036806405,60.2066607361281,0.0016738020777350043,55.0
17985.0,30.091965526827913,30.091965526827913,60.183931053655826,0.0016732632076750396,55.0
17984.0,30.092054048042705,30.092054048042705,60.18410809608541,0.0016733611771140914,55.0
17983.0,30.093477172885503,30.093477172885503,60.18695434577101,0.0016735333763143979,55.0
17982.0,30.091369146924702,30.091369146924702,60.182738293849404,0.0016735092123310552,55.0
17981.0,30.092597742061066,30.092597742061066,60.18519548412213,0.0016736706196919392,55.0
17980.0,30.09421579532814,30.09421579532814,60.18843159065628,0.0016738537068428801,55.0
17979.0,30.09224650981701,30.09224650981701,60.18449301963402,0.0016738372738801317,55.0
17978.0,30.092557570363777,30.092557570363777,60.185115140727554,0.0016739476870647927,55.0
17977.0,30.093925571563666,30.093925571563666,60.18785114312733,0.0016741169098555666,55.0
17976.0,30.085363818424565,30.085363818424565,60.17072763684913,0.0016737337312058174,55.0
17975.0,30.08489568845619,30.08489568845619,60.16979137691238,0.0016738008060785685,55.0
17974.0,30.08554022476911,30.08554022476911,60.17108044953822,0.001673929796070167,55.0
17973.5,30.085419997570504,30.085419997570504,60.17083999514101,0.0016739690465065176,55.0
17972.0,30.075089027375917,30.075089027375917,60.150178054751834,0.0016735345293737644,55.0
17971.0,30.073006510489122,30.073006510489122,60.146013020978245,0.0016735117701997286,55.0
17970.0,30.073984418475234,30.073984418475234,60.14796883695047,0.0016736593254201813,55.0
17969.0,30.07412766431076,30.07412766431076,60.14825532862152,0.0016737604443627981,55.0
17968.0,30.07516139804096,30.07516139804096,60.15032279608192,0.0016739111369756198,55.0
17967.0,30.072994935158903,30.072994935158903,60.145989870317806,0.0016738837212044362,55.0
17966.0,30.07302682845375,30.07302682845375,60.1460536569075,0.0016739786712192456,55.0
17965.0,30.07289173392708,30.07289173392708,60.14578346785416,0.0016740643361126185,55.0
17964.0,30.07439879759519,30.07439879759519,60.14879759519038,0.001674241429471424,55.0
17963.0,30.07546066915326,30.07546066915326,60.15092133830652,0.0016743937573295434,55.0
17962.0,30.07407304309097,30.07407304309097,60.14814608618194,0.0016744097234614426,55.0
17961.0,30.069734424586606,30.069734424586606,60.13946884917321,0.0016742613822152896,55.0
17960.0,30.069209354120268,30.069209354120268,60.138418708240536,0.001674325371909364,55.0
17959.0,30.068433654435104,30.068433654435104,60.13686730887021,0.0016743754123195848,55.0
17958.0,30.06206147677915,30.06206147677915,60.1241229535583,0.001674113798339319,55.0
17957.0,30.063123016094004,30.063123016094004,60.12624603218801,0.0016742661514866342,55.0
17956.0,30.063182223212298,30.063182223212298,60.126364446424596,0.0016743626969207628,55.0
